Date,Open,High,Low,Close,Volume,Adj Close,sym
2016-04-29,49.349998,50.25,49.349998,49.869999,48411700,48.592012,MSFT
2016-05-02,50.0,50.75,49.779999,50.610001,33114500,49.31305,MSFT
2016-05-03,50.34,50.41,49.599998,49.779999,26460200,48.504319,MSFT
2016-05-04,49.84,50.060001,49.459999,49.869999,24257600,48.592012,MSFT
2016-05-05,49.869999,50.299999,49.73,49.939999,25390700,48.660218,MSFT
2016-05-06,49.919998,50.389999,49.66,50.389999,24715600,49.098687,MSFT
2016-05-09,50.490002,50.59,50.0,50.07,17951600,48.786888,MSFT
2016-05-10,50.330002,51.099998,50.189999,51.02,22891000,49.712543,MSFT
2016-05-11,51.130001,51.779999,51.0,51.049999,24039100,49.741774,MSFT
2016-05-12,51.200001,51.810001,50.919998,51.509998,24102800,50.189984,MSFT
2016-05-13,51.439999,51.900002,51.040001,51.080002,22592300,49.771007,MSFT
2016-05-16,50.799999,51.959999,50.75,51.830002,20032000,50.501787,MSFT
2016-05-17,51.720001,51.73,50.360001,50.509998,27803500,49.559843,MSFT
2016-05-18,50.48,51.139999,50.299999,50.810001,24907500,49.854203,MSFT
2016-05-19,50.470001,50.619999,49.82,50.32,23842400,49.373419,MSFT
2016-05-20,50.48,51.220001,50.400002,50.619999,23905800,49.667775,MSFT
2016-05-23,50.599998,50.68,49.98,50.029999,26118700,49.088873,MSFT
2016-05-24,50.700001,51.709999,50.400002,51.59,34757900,50.619529,MSFT
2016-05-25,51.919998,52.490002,51.790001,52.119999,24040200,51.139558,MSFT
2016-05-26,51.93,51.98,51.360001,51.889999,24335200,50.913885,MSFT
2016-05-27,51.919998,52.32,51.77,52.32,17653700,51.335796,MSFT
2016-05-31,52.259998,53.0,52.080002,53.0,37653100,52.003005,MSFT
2016-06-01,52.439999,52.950001,52.439999,52.849998,25324800,51.855825,MSFT
2016-06-02,52.639999,52.740002,51.84,52.48,22840800,51.492786,MSFT
2016-06-03,52.380001,52.419998,51.599998,51.790001,23081300,50.815768,MSFT
2016-06-06,51.990002,52.349998,51.889999,52.130001,18243300,51.149372,MSFT
2016-06-07,52.240002,52.73,52.099998,52.099998,20866800,51.119934,MSFT
2016-06-08,52.02,52.439999,51.869999,52.040001,21149400,51.061065,MSFT
2016-06-09,52.0,52.0,51.490002,51.619999,20305700,50.648963,MSFT
2016-06-10,51.049999,52.049999,51.040001,51.48,25833200,50.511598,MSFT
2016-06-13,49.580002,50.720001,49.060001,50.139999,83217800,49.196805,MSFT
2016-06-14,49.900002,50.099998,49.57,49.830002,42577100,48.892638,MSFT
2016-06-15,49.779999,50.119999,49.689999,49.689999,33757600,48.755269,MSFT
2016-06-16,49.52,50.470001,49.509998,50.389999,31188600,49.442102,MSFT
2016-06-17,50.41,50.43,49.82,50.130001,45710500,49.186994,MSFT
2016-06-20,50.639999,50.830002,50.029999,50.07,35607900,49.128122,MSFT
2016-06-21,50.200001,51.43,50.16,51.189999,34097800,50.227052,MSFT
2016-06-22,51.080002,51.459999,50.950001,50.990002,28816800,50.030817,MSFT
2016-06-23,51.279999,52.060001,51.150002,51.91,29028800,50.933509,MSFT
2016-06-24,49.810001,50.939999,49.52,49.830002,133503000,48.892638,MSFT
2016-06-27,49.099998,49.150002,48.040001,48.43,50216300,47.518973,MSFT
2016-06-28,48.919998,49.470001,48.669998,49.439999,38140700,48.509972,MSFT
2016-06-29,49.91,50.720001,49.799999,50.540001,31304000,49.589282,MSFT
2016-06-30,50.720001,51.299999,50.5,51.169998,28527800,50.207428,MSFT
2016-07-01,51.130001,51.720001,51.07,51.16,21400400,50.197618,MSFT
2016-07-05,50.830002,51.279999,50.740002,51.169998,24806400,50.207428,MSFT
2016-07-06,50.779999,51.540001,50.389999,51.380001,28167500,50.41348,MSFT
2016-07-07,51.419998,51.610001,51.07,51.380001,19585200,50.41348,MSFT
2016-07-08,51.73,52.360001,51.549999,52.299999,28391000,51.316172,MSFT
2016-07-11,52.5,52.830002,52.470001,52.59,22269200,51.600718,MSFT
2016-07-12,52.939999,53.400002,52.790001,53.209999,27317600,52.209054,MSFT
2016-07-13,53.560001,53.860001,53.18,53.509998,25356800,52.50341,MSFT
2016-07-14,53.84,53.990002,53.580002,53.740002,24545500,52.729086,MSFT
2016-07-15,53.950001,54.0,53.209999,53.700001,32024400,52.689838,MSFT
2016-07-18,53.700001,54.34,53.549999,53.959999,31433900,52.944945,MSFT
2016-07-19,53.709999,53.900002,52.93,53.09,53336500,52.091312,MSFT
2016-07-20,56.150002,56.84,55.529999,55.91,89893300,54.858264,MSFT
2016-07-21,55.98,56.23,55.759998,55.799999,32776700,54.750333,MSFT
2016-07-22,56.080002,56.630001,55.779999,56.57,32157200,55.505849,MSFT
2016-07-25,56.470001,56.740002,56.259998,56.73,25610600,55.662839,MSFT
2016-07-26,56.52,57.290001,56.509998,56.759998,28079000,55.692273,MSFT
2016-07-27,56.610001,56.799999,56.110001,56.189999,32327500,55.132996,MSFT
2016-07-28,56.0,56.369999,55.720001,56.209999,37550400,55.15262,MSFT
2016-07-29,56.259998,56.759998,56.049999,56.68,30558700,55.61378,MSFT
2016-08-01,56.599998,56.75,56.139999,56.580002,26003400,55.515663,MSFT
2016-08-02,56.849998,56.900002,56.310001,56.580002,35122000,55.515663,MSFT
2016-08-03,56.68,57.110001,56.490002,56.970001,22075600,55.898326,MSFT
2016-08-04,56.799999,57.52,56.669998,57.389999,26587700,56.310423,MSFT
2016-08-05,57.650002,58.209999,57.450001,57.959999,29335200,56.8697,MSFT
2016-08-08,58.060001,58.09,57.779999,58.060001,19473500,56.967822,MSFT
2016-08-09,58.169998,58.5,58.02,58.200001,16920700,57.105187,MSFT
2016-08-10,58.16,58.32,57.82,58.02,15756900,56.928573,MSFT
2016-08-11,58.029999,58.450001,58.029999,58.299999,18162300,57.203305,MSFT
2016-08-12,58.029999,58.189999,57.619999,57.939999,21655200,56.850076,MSFT
2016-08-15,58.009998,58.5,57.959999,58.119999,19283900,57.026691,MSFT
2016-08-16,57.610001,57.619999,57.27,57.439999,20523500,56.710753,MSFT
