Date,Open,High,Low,Close,Volume,Adj Close,sym
2016-12-09,123.779999,124.300003,121.730003,122.879997,4694500,122.879997,NFLX
2016-12-12,122.839996,124.029999,122.300003,122.830002,3906300,122.830002,NFLX
2016-12-13,123.510002,125.089996,122.779999,123.779999,5523400,123.779999,NFLX
2016-12-14,123.43,124.400002,122.5,123.440002,6065200,123.440002,NFLX
2016-12-15,123.440002,127.43,122.949997,125.0,7372400,125.0,NFLX
2016-12-16,126.389999,126.68,124.010002,124.220001,7821700,124.220001,NFLX
2016-12-19,124.300003,126.440002,122.870003,125.449997,4828200,125.449997,NFLX
2016-12-20,125.459999,126.300003,124.639999,125.120003,3932100,125.120003,NFLX
2016-12-21,125.529999,127.739998,125.0,126.5,6497200,126.5,NFLX
2016-12-22,126.839996,127.5,125.18,125.580002,4160700,125.580002,NFLX
2016-12-23,125.610001,126.279999,125.080002,125.589996,2002100,125.589996,NFLX
2016-12-27,126.239998,129.050003,125.699997,128.350006,5276200,128.350006,NFLX
2016-12-28,129.070007,129.070007,125.760002,125.889999,4366700,125.889999,NFLX
2016-12-29,125.949997,126.139999,124.199997,125.330002,3443700,125.330002,NFLX
2016-12-30,126.239998,126.57,123.599998,123.800003,4426500,123.800003,NFLX
2017-01-03,124.959999,128.190002,124.309998,127.489998,9421400,127.489998,NFLX
2017-01-04,127.489998,130.169998,126.550003,129.410004,7821200,129.410004,NFLX
2017-01-05,129.220001,132.75,128.899994,131.809998,9646100,131.809998,NFLX
2017-01-06,132.080002,133.880005,129.809998,131.070007,10645000,131.070007,NFLX
2017-01-09,131.479996,131.990005,129.889999,130.949997,5766900,130.949997,NFLX
2017-01-10,131.270004,132.220001,129.289993,129.889999,5981800,129.889999,NFLX
2017-01-11,130.910004,131.5,129.25,130.5,5608000,130.5,NFLX
2017-01-12,130.630005,130.850006,128.5,129.179993,5383000,129.179993,NFLX
2017-01-13,131.149994,133.929993,130.580002,133.699997,10479100,133.699997,NFLX
2017-01-17,135.039993,135.399994,132.089996,132.889999,12183200,132.889999,NFLX
2017-01-18,133.210007,133.649994,131.059998,133.259995,14666800,133.259995,NFLX
2017-01-19,142.009995,143.460007,138.25,138.410004,23163700,138.410004,NFLX
2017-01-20,139.360001,140.789993,137.660004,138.600006,9432700,138.600006,NFLX
2017-01-23,138.649994,139.490005,137.309998,137.389999,7421000,137.389999,NFLX
2017-01-24,138.110001,140.929993,137.029999,140.110001,7743200,140.110001,NFLX
2017-01-25,140.800003,141.389999,139.050003,139.520004,7238100,139.520004,NFLX
2017-01-26,140.449997,141.210007,138.509995,138.960007,6028400,138.960007,NFLX
2017-01-27,139.460007,142.490005,139.0,142.449997,8290200,142.449997,NFLX
2017-01-30,141.770004,141.970001,138.800003,141.220001,8104500,141.220001,NFLX
2017-01-31,140.550003,141.830002,139.699997,140.710007,4361000,140.710007,NFLX
2017-02-01,141.199997,142.410004,139.300003,140.779999,6013100,140.779999,NFLX
2017-02-02,140.610001,141.039993,139.050003,139.199997,3443700,139.199997,NFLX
2017-02-03,139.509995,140.639999,139.100006,140.25,3504500,140.25,NFLX
2017-02-06,140.0,141.0,139.160004,140.970001,3527600,140.970001,NFLX
2017-02-07,141.490005,144.279999,141.050003,144.0,8514700,144.0,NFLX
2017-02-08,143.570007,145.070007,142.559998,144.740005,6856100,144.740005,NFLX
2017-02-09,144.979996,145.089996,143.580002,144.139999,4543100,144.139999,NFLX
2017-02-10,144.679993,145.300003,143.970001,144.820007,5528100,144.820007,NFLX
2017-02-13,145.190002,145.949997,143.050003,143.199997,4781700,143.199997,NFLX
2017-02-14,143.199997,144.110001,140.050003,140.820007,8355000,140.820007,NFLX
2017-02-15,140.720001,142.429993,140.509995,142.270004,5274700,142.270004,NFLX
2017-02-16,142.419998,142.440002,141.070007,142.009995,2839200,142.009995,NFLX
2017-02-17,141.75,142.899994,141.270004,142.220001,4574300,142.220001,NFLX
2017-02-21,142.990005,143.380005,141.809998,142.600006,3461800,142.600006,NFLX
2017-02-22,142.919998,144.0,142.169998,143.860001,3463000,143.860001,NFLX
2017-02-23,144.449997,144.490005,141.520004,142.779999,4657000,142.779999,NFLX
2017-02-24,141.880005,143.559998,141.550003,143.25,3288600,143.25,NFLX
2017-02-27,143.119995,143.919998,142.380005,143.410004,3902500,143.410004,NFLX
2017-02-28,143.300003,143.570007,141.850006,142.130005,3823900,142.130005,NFLX
2017-03-01,142.839996,143.259995,142.100006,142.649994,4156800,142.649994,NFLX
2017-03-02,142.149994,142.699997,139.089996,139.529999,6110700,139.529999,NFLX
2017-03-03,139.690002,140.910004,138.259995,139.139999,5399800,139.139999,NFLX
2017-03-06,141.0,142.839996,140.539993,141.940002,7107300,141.940002,NFLX
2017-03-07,141.990005,142.399994,140.380005,141.429993,4180200,141.429993,NFLX
2017-03-08,141.470001,142.059998,139.770004,140.320007,4085500,140.320007,NFLX
2017-03-09,140.039993,141.240005,139.740005,140.529999,2644500,140.529999,NFLX
2017-03-10,141.389999,141.800003,140.279999,140.889999,3313100,140.889999,NFLX
2017-03-13,140.899994,143.710007,140.320007,143.520004,4913000,143.520004,NFLX
2017-03-14,142.949997,143.309998,141.699997,143.190002,4653100,143.190002,NFLX
2017-03-15,144.199997,145.520004,143.229996,145.25,5979400,145.25,NFLX
2017-03-16,145.5,146.5,144.220001,144.389999,5243800,144.389999,NFLX
2017-03-17,144.050003,145.759995,143.399994,145.110001,6213400,145.110001,NFLX
2017-03-20,145.449997,146.25,144.580002,145.830002,3342000,145.830002,NFLX
2017-03-21,146.75,147.699997,142.100006,142.419998,7632600,142.419998,NFLX
2017-03-22,142.539993,143.800003,140.759995,142.649994,6471500,142.649994,NFLX
2017-03-23,142.139999,142.889999,141.259995,141.839996,3468500,141.839996,NFLX
2017-03-24,142.360001,142.800003,141.580002,142.020004,3511800,142.020004,NFLX
2017-03-27,140.830002,144.389999,140.0,144.059998,4765700,144.059998,NFLX
2017-03-28,144.100006,146.110001,143.919998,145.169998,4633800,145.169998,NFLX
2017-03-29,145.5,147.179993,144.910004,146.470001,3846000,146.470001,NFLX
2017-03-30,146.809998,148.289993,146.529999,148.059998,4446700,148.059998,NFLX
2017-03-31,148.0,148.229996,147.330002,147.809998,3862800,147.809998,NFLX
2017-04-03,146.699997,148.009995,145.740005,146.919998,4603300,146.919998,NFLX
2017-04-04,146.839996,147.089996,144.889999,145.5,4297500,145.5,NFLX
2017-04-05,146.190002,146.25,143.259995,143.619995,4565400,143.619995,NFLX
2017-04-06,144.0,144.139999,143.009995,143.740005,3278400,143.740005,NFLX
2017-04-07,143.789993,143.889999,142.710007,143.110001,3021100,143.110001,NFLX
2017-04-10,143.039993,144.649994,141.210007,143.850006,5760500,143.850006,NFLX
2017-04-11,144.279999,144.539993,141.979996,144.350006,4613600,144.350006,NFLX
2017-04-12,144.850006,145.740005,143.550003,143.830002,4377200,143.830002,NFLX
2017-04-13,144.25,144.550003,142.759995,142.919998,3621300,142.919998,NFLX
2017-04-17,144.429993,147.320007,144.429993,147.25,14648700,147.25,NFLX
2017-04-18,147.339996,147.399994,140.0,143.360001,19657500,143.360001,NFLX
2017-04-19,143.369995,144.0,138.660004,139.759995,12368700,139.759995,NFLX
2017-04-20,140.300003,141.800003,139.270004,141.179993,7243200,141.179993,NFLX
2017-04-21,141.389999,143.029999,140.899994,142.869995,6238300,142.869995,NFLX
2017-04-24,143.610001,144.5,143.399994,143.830002,4788000,143.830002,NFLX
2017-04-25,147.460007,153.520004,146.220001,152.160004,20606700,152.160004,NFLX
2017-04-26,151.529999,152.149994,148.899994,150.169998,9218400,150.169998,NFLX
2017-04-27,150.600006,153.490005,149.300003,153.080002,7692500,153.080002,NFLX
2017-04-28,152.710007,152.970001,150.940002,152.199997,6356400,152.199997,NFLX
